step,id,x,y,z
49,8,1.42517e+09,7.75276e+08,2.92119e+09
49,9,4.88521e+08,1.99393e+09,2.27731e+09
50,0,4.97154e+08,2.96569e+09,1.35799e+08
50,1,1.61504e+09,1.89082e+08,1.89884e+09
50,2,2.51113e+09,2.69394e+09,1.27856e+09
50,3,2.77835e+09,1.04197e+09,7.74746e+08
50,4,2.36293e+09,2.09691e+09,1.65714e+09
50,5,4.52847e+08,1.74753e+09,1.72398e+09
50,6,4.65745e+08,7.50551e+07,1.66853e+09
50,7,1.15392e+09,2.78044e+09,5.42478e+08
50,8,1.42504e+09,7.75436e+08,2.92038e+09
50,9,4.88917e+08,1.99326e+09,2.27625e+09
51,0,4.97858e+08,2.96527e+09,1.36475e+08
51,1,1.61457e+09,1.89776e+08,1.89901e+09
51,2,2.51051e+09,2.69295e+09,1.27892e+09
51,3,2.77784e+09,1.04232e+09,7.75175e+08
51,4,2.36263e+09,2.09734e+09,1.65651e+09
51,5,4.53455e+08,1.74793e+09,1.72521e+09
51,6,4.66347e+08,7.56564e+07,1.66873e+09
51,7,1.1535e+09,2.78021e+09,5.42595e+08
51,8,1.4249e+09,7.75599e+08,2.91956e+09
51,9,4.89321e+08,1.99258e+09,2.27516e+09
52,0,4.98576e+08,2.96483e+09,1.37164e+08
52,1,1.61409e+09,1.90483e+08,1.89919e+09
52,2,2.50988e+09,2.69193e+09,1.27929e+09
52,3,2.77732e+09,1.04267e+09,7.75612e+08
52,4,2.36233e+09,2.09779e+09,1.65586e+09
52,5,4.54075e+08,1.74834e+09,1.72647e+09
52,6,4.6696e+08,7.62694e+07,1.66895e+09
52,7,1.15307e+09,2.77997e+09,5.42714e+08
52,8,1.42476e+09,7.75766e+08,2.91872e+09
52,9,4.89733e+08,1.99189e+09,2.27404e+09
53,0,4.99309e+08,2.96439e+09,1.37868e+08
53,1,1.61361e+09,1.91204e+08,1.89936e+09
53,2,2.50924e+09,2.6909e+09,1.27967e+09
53,3,2.77679e+09,1.04303e+09,7.76057e+08
53,4,2.36202e+09,2.09824e+09,1.6552e+09
53,5,4.54707e+08,1.74875e+09,1.72776e+09
53,6,4.67586e+08,7.68943e+07,1.66917e+09
53,7,1.15263e+09,2.77973e+09,5.42835e+08
53,8,1.42462e+09,7.75936e+08,2.91787e+09
53,9,4.90153e+08,1.99119e+09,2.27291e+09
54,0,5.00056e+08,2.96394e+09,1.38584e+08
54,1,1.61311e+09,1.91938e+08,1.89954e+09
54,2,2.50858e+09,2.68984e+09,1.28006e+09
54,3,2.77625e+09,1.0434e+09,7.76511e+08
54,4,2.36171e+09,2.0987e+09,1.65453e+09
54,5,4.55352e+08,1.74918e+09,1.72907e+09
54,6,4.68223e+08,7.7531e+07,1.66939e+09
54,7,1.15219e+09,2.77949e+09,5.42958e+08
54,8,1.42448e+09,7.76108e+08,2.917e+09
54,9,4.90581e+08,1.99047e+09,2.27175e+09
55,0,5.00817e+08,2.96348e+09,1.39314e+08
55,1,1.61261e+09,1.92686e+08,1.89972e+09
55,2,2.50791e+09,2.68877e+09,1.28046e+09
55,3,2.7757e+09,1.04378e+09,7.76973e+08
55,4,2.36139e+09,2.09917e+09,1.65385e+09
55,5,4.56008e+08,1.74962e+09,1.73041e+09
55,6,4.68872e+08,7.81795e+07,1.66962e+09
55,7,1.15173e+09,2.77924e+09,5.43083e+08
55,8,1.42433e+09,7.76284e+08,2.91611e+09
55,9,4.91017e+08,1.98973e+09,2.27056e+09
56,0,5.01592e+08,2.96302e+09,1.40058e+08
56,1,1.61209e+09,1.93448e+08,1.89991e+09
56,2,2.50723e+09,2.68767e+09,1.28086e+09
56,3,2.77514e+09,1.04416e+09,7.77444e+08
56,4,2.36107e+09,2.09965e+09,1.65315e+09
56,5,4.56677e+08,1.75006e+09,1.73178e+09
56,6,4.69533e+08,7.88399e+07,1.66985e+09
56,7,1.15127e+09,2.77899e+09,5.43209e+08
56,8,1.42418e+09,7.76463e+08,2.91521e+09
56,9,4.9146e+08,1.98898e+09,2.26936e+09
57,0,5.02381e+08,2.96254e+09,1.40816e+08
57,1,1.61157e+09,1.94223e+08,1.9001e+09
57,2,2.50654e+09,2.68656e+09,1.28127e+09
57,3,2.77457e+09,1.04455e+09,7.77923e+08
57,4,2.36074e+09,2.10014e+09,1.65244e+09
57,5,4.57358e+08,1.75052e+09,1.73318e+09
57,6,4.70206e+08,7.95122e+07,1.67008e+09
57,7,1.15079e+09,2.77873e+09,5.43338e+08
57,8,1.42402e+09,7.76646e+08,2.91429e+09
57,9,4.91911e+08,1.98822e+09,2.26812e+09
58,0,5.03185e+08,2.96206e+09,1.41587e+08
58,1,1.61104e+09,1.95013e+08,1.90029e+09
58,2,2.50583e+09,2.68542e+09,1.28169e+09
58,3,2.774e+09,1.04494e+09,7.78411e+08
58,4,2.3604e+09,2.10064e+09,1.65171e+09
58,5,4.58051e+08,1.75098e+09,1.73461e+09
58,6,4.70892e+08,8.01964e+07,1.67032e+09
58,7,1.15031e+09,2.77847e+09,5.43468e+08
58,8,1.42387e+09,7.76831e+08,2.91335e+09
58,9,4.9237e+08,1.98744e+09,2.26687e+09
59,0,5.04003e+08,2.96156e+09,1.42372e+08
59,1,1.6105e+09,1.95816e+08,1.90049e+09
59,2,2.50512e+09,2.68426e+09,1.28212e+09
59,3,2.77341e+09,1.04534e+09,7.78906e+08
59,4,2.36006e+09,2.10115e+09,1.65097e+09
59,5,4.58756e+08,1.75146e+09,1.73607e+09
59,6,4.71589e+08,8.08925e+07,1.67056e+09
59,7,1.14982e+09,2.77821e+09,5.436e+08
59,8,1.42371e+09,7.7702e+08,2.9124e+09
59,9,4.92837e+08,1.98665e+09,2.26559e+09
60,0,5.04836e+08,2.96106e+09,1.4317e+08
60,1,1.60995e+09,1.96632e+08,1.90069e+09
60,2,2.50439e+09,2.68308e+09,1.28256e+09
60,3,2.77281e+09,1.04575e+09,7.79411e+08
60,4,2.35971e+09,2.10167e+09,1.65022e+09
60,5,4.59473e+08,1.75194e+09,1.73756e+09
60,6,4.72298e+08,8.16005e+07,1.67081e+09
60,7,1.14932e+09,2.77794e+09,5.43734e+08
60,8,1.42355e+09,7.77211e+08,2.91143e+09
60,9,4.93312e+08,1.98584e+09,2.26428e+09
61,0,5.05683e+08,2.96055e+09,1.43982e+08
61,1,1.60939e+09,1.97462e+08,1.90089e+09
61,2,2.50364e+09,2.68188e+09,1.283e+09
61,3,2.7722e+09,1.04617e+09,7.79923e+08
61,4,2.35936e+09,2.10221e+09,1.64945e+09
61,5,4.60203e+08,1.75244e+09,1.73908e+09
61,6,4.73019e+08,8.23204e+07,1.67106e+09
61,7,1.14881e+09,2.77766e+09,5.43869e+08
61,8,1.42338e+09,7.77406e+08,2.91044e+09
61,9,4.93795e+08,1.98502e+09,2.26295e+09
62,0,5.06544e+08,2.96003e+09,1.44808e+08
62,1,1.60882e+09,1.98307e+08,1.9011e+09
62,2,2.50289e+09,2.68066e+09,1.28345e+09
62,3,2.77158e+09,1.04659e+09,7.80444e+08
62,4,2.35901e+09,2.10275e+09,1.64868e+09
62,5,4.60945e+08,1.75294e+09,1.74062e+09
62,6,4.73752e+08,8.30524e+07,1.67132e+09
62,7,1.14829e+09,2.77739e+09,5.44006e+08
62,8,1.42321e+09,7.77604e+08,2.90944e+09
62,9,4.94285e+08,1.98418e+09,2.26159e+09
63,0,5.0742e+08,2.95951e+09,1.45648e+08
63,1,1.60824e+09,1.99165e+08,1.90131e+09
63,2,2.50212e+09,2.67942e+09,1.28391e+09
63,3,2.77095e+09,1.04702e+09,7.80974e+08
63,4,2.35865e+09,2.1033e+09,1.64788e+09
63,5,4.61699e+08,1.75346e+09,1.7422e+09
63,6,4.74497e+08,8.37963e+07,1.67158e+09
63,7,1.14776e+09,2.7771e+09,5.44145e+08
63,8,1.42304e+09,7.77805e+08,2.90842e+09
63,9,4.94783e+08,1.98333e+09,2.26021e+09
64,0,5.08311e+08,2.95897e+09,1.46502e+08
64,1,1.60765e+09,2.00036e+08,1.90152e+09
64,2,2.50134e+09,2.67816e+09,1.28438e+09
64,3,2.77031e+09,1.04746e+09,7.81512e+08
64,4,2.35828e+09,2.10386e+09,1.64708e+09
64,5,4.62466e+08,1.75399e+09,1.74381e+09
64,6,4.75255e+08,8.45521e+07,1.67185e+09
64,7,1.14722e+09,2.77682e+09,5.44285e+08
64,8,1.42287e+09,7.78009e+08,2.90739e+09
64,9,4.9529e+08,1.98246e+09,2.25881e+09
65,0,5.09216e+08,2.95843e+09,1.4737e+08
65,1,1.60705e+09,2.00922e+08,1.90174e+09
65,2,2.50055e+09,2.67687e+09,1.28485e+09
65,3,2.76966e+09,1.04791e+09,7.82058e+08
65,4,2.35791e+09,2.10444e+09,1.64626e+09
65,5,4.63245e+08,1.75452e+09,1.74545e+09
65,6,4.76024e+08,8.532e+07,1.67211e+09
65,7,1.14668e+09,2.77653e+09,5.44427e+08
65,8,1.4227e+09,7.78217e+08,2.90634e+09
65,9,4.95804e+08,1.98158e+09,2.25737e+09
66,0,5.10136e+08,2.95787e+09,1.48251e+08
66,1,1.60644e+09,2.01821e+08,1.90196e+09
66,2,2.49974e+09,2.67557e+09,1.28534e+09
66,3,2.769e+09,1.04836e+09,7.82613e+08
66,4,2.35753e+09,2.10502e+09,1.64542e+09
66,5,4.64036e+08,1.75507e+09,1.74712e+09
66,6,4.76806e+08,8.61e+07,1.67239e+09
66,7,1.14612e+09,2.77623e+09,5.44571e+08
66,8,1.42252e+09,7.78427e+08,2.90527e+09
66,9,4.96326e+08,1.98068e+09,2.25592e+09
67,0,5.11071e+08,2.95731e+09,1.49147e+08
67,1,1.60582e+09,2.02734e+08,1.90219e+09
67,2,2.49892e+09,2.67424e+09,1.28583e+09
67,3,2.76833e+09,1.04882e+09,7.83176e+08
67,4,2.35715e+09,2.10562e+09,1.64458e+09
67,5,4.6484e+08,1.75563e+09,1.74882e+09
67,6,4.77599e+08,8.6892e+07,1.67267e+09
67,7,1.14555e+09,2.77593e+09,5.44716e+08
67,8,1.42234e+09,7.78641e+08,2.90419e+09
67,9,4.96855e+08,1.97977e+09,2.25443e+09
68,0,5.12021e+08,2.95674e+09,1.50056e+08
68,1,1.6052e+09,2.03662e+08,1.90242e+09
68,2,2.49809e+09,2.67289e+09,1.28633e+09
68,3,2.76765e+09,1.04928e+09,7.83748e+08
68,4,2.35676e+09,2.10622e+09,1.64371e+09
68,5,4.65656e+08,1.7562e+09,1.75056e+09
68,6,4.78405e+08,8.7696e+07,1.67295e+09
68,7,1.14498e+09,2.77563e+09,5.44862e+08
68,8,1.42215e+09,7.78857e+08,2.90309e+09
68,9,4.97393e+08,1.97884e+09,2.25292e+09
69,0,5.12985e+08,2.95616e+09,1.5098e+08
69,1,1.60456e+09,2.04603e+08,1.90265e+09
69,2,2.49725e+09,2.67152e+09,1.28684e+09
69,3,2.76696e+09,1.04975e+09,7.84328e+08
69,4,2.35637e+09,2.10684e+09,1.64284e+09
69,5,4.66485e+08,1.75678e+09,1.75233e+09
69,6,4.79223e+08,8.85121e+07,1.67323e+09
69,7,1.1444e+09,2.77532e+09,5.4501e+08
69,8,1.42196e+09,7.79077e+08,2.90197e+09
69,9,4.97938e+08,1.97789e+09,2.25138e+09
70,0,5.13964e+08,2.95558e+09,1.51917e+08
70,1,1.60391e+09,2.05558e+08,1.90288e+09
70,2,2.49639e+09,2.67013e+09,1.28736e+09
70,3,2.76626e+09,1.05023e+09,7.84917e+08
70,4,2.35597e+09,2.10747e+09,1.64195e+09
70,5,4.67327e+08,1.75738e+09,1.75413e+09
70,6,4.80054e+08,8.93404e+07,1.67352e+09
70,7,1.1438e+09,2.77501e+09,5.4516e+08
70,8,1.42177e+09,7.793e+08,2.90083e+09
70,9,4.98492e+08,1.97693e+09,2.24981e+09
71,0,5.14958e+08,2.95498e+09,1.52869e+08
71,1,1.60326e+09,2.06527e+08,1.90312e+09
71,2,2.49552e+09,2.66871e+09,1.28789e+09
71,3,2.76555e+09,1.05072e+09,7.85514e+08
71,4,2.35557e+09,2.10811e+09,1.64104e+09
71,5,4.68181e+08,1.75798e+09,1.75596e+09
71,6,4.80896e+08,9.01808e+07,1.67382e+09
71,7,1.1432e+09,2.7747e+09,5.4531e+08
71,8,1.42158e+09,7.79526e+08,2.89968e+09
71,9,4.99053e+08,1.97596e+09,2.24822e+09
72,0,5.15967e+08,2.95437e+09,1.53835e+08
72,1,1.60259e+09,2.07509e+08,1.90337e+09
72,2,2.49464e+09,2.66727e+09,1.28842e+09
72,3,2.76482e+09,1.05121e+09,7.86119e+08
72,4,2.35516e+09,2.10876e+09,1.64013e+09
72,5,4.69047e+08,1.7586e+09,1.75783e+09
72,6,4.81751e+08,9.10333e+07,1.67412e+09
72,7,1.14258e+09,2.77438e+09,5.45463e+08
72,8,1.42139e+09,7.79756e+08,2.89852e+09
72,9,4.99622e+08,1.97496e+09,2.2466e+09
73,0,5.16992e+08,2.95376e+09,1.54816e+08
73,1,1.60192e+09,2.08506e+08,1.90361e+09
73,2,2.49374e+09,2.66582e+09,1.28897e+09
73,3,2.76409e+09,1.05172e+09,7.86733e+08
73,4,2.35474e+09,2.10943e+09,1.63919e+09
73,5,4.69926e+08,1.75923e+09,1.75974e+09
73,6,4.82618e+08,9.1898e+07,1.67442e+09
73,7,1.14196e+09,2.77406e+09,5.45616e+08
73,8,1.42119e+09,7.79988e+08,2.89733e+09
73,9,5.00199e+08,1.97395e+09,2.24495e+09
74,0,5.18031e+08,2.95313e+09,1.5581e+08
74,1,1.60123e+09,2.09517e+08,1.90386e+09
74,2,2.49283e+09,2.66433e+09,1.28952e+09
74,3,2.76335e+09,1.05222e+09,7.87356e+08
74,4,2.35433e+09,2.1101e+09,1.63825e+09
74,5,4.70818e+08,1.75987e+09,1.76168e+09
74,6,4.83498e+08,9.27748e+07,1.67473e+09
74,7,1.14133e+09,2.77373e+09,5.45771e+08
74,8,1.42099e+09,7.80224e+08,2.89613e+09
74,9,5.00783e+08,1.97293e+09,2.24327e+09
75,0,5.19085e+08,2.9525e+09,1.56819e+08
75,1,1.60054e+09,2.10542e+08,1.90412e+09
75,2,2.49191e+09,2.66283e+09,1.29008e+09
75,3,2.7626e+09,1.05274e+09,7.87987e+08
75,4,2.3539e+09,2.11079e+09,1.63729e+09
75,5,4.71723e+08,1.76052e+09,1.76365e+09
75,6,4.8439e+08,9.36639e+07,1.67504e+09
75,7,1.14069e+09,2.7734e+09,5.45927e+08
75,8,1.42078e+09,7.80462e+08,2.89491e+09
75,9,5.01376e+08,1.97188e+09,2.24157e+09
76,0,5.20155e+08,2.95186e+09,1.57842e+08
76,1,1.59983e+09,2.11581e+08,1.90437e+09
76,2,2.49098e+09,2.6613e+09,1.29065e+09
76,3,2.76184e+09,1.05326e+09,7.88627e+08
76,4,2.35347e+09,2.11149e+09,1.63631e+09
76,5,4.7264e+08,1.76119e+09,1.76566e+09
76,6,4.85294e+08,9.45653e+07,1.67536e+09
76,7,1.14003e+09,2.77306e+09,5.46084e+08
76,8,1.42058e+09,7.80704e+08,2.89368e+09
76,9,5.01976e+08,1.97083e+09,2.23983e+09
77,0,5.2124e+08,2.95121e+09,1.5888e+08
77,1,1.59912e+09,2.12634e+08,1.90463e+09
77,2,2.49003e+09,2.65975e+09,1.29123e+09
77,3,2.76107e+09,1.05379e+09,7.89275e+08
77,4,2.35304e+09,2.1122e+09,1.63532e+09
77,5,4.7357e+08,1.76187e+09,1.76771e+09
77,6,4.86211e+08,9.54788e+07,1.67568e+09
77,7,1.13937e+09,2.77272e+09,5.46243e+08
77,8,1.42037e+09,7.80949e+08,2.89242e+09
77,9,5.02585e+08,1.96975e+09,2.23807e+09
78,0,5.2234e+08,2.95055e+09,1.59932e+08
78,1,1.59839e+09,2.13702e+08,1.9049e+09
78,2,2.48907e+09,2.65818e+09,1.29182e+09
78,3,2.76029e+09,1.05433e+09,7.89932e+08
78,4,2.3526e+09,2.11293e+09,1.63431e+09
78,5,4.74513e+08,1.76256e+09,1.7698e+09
78,6,4.8714e+08,9.64047e+07,1.67601e+09
78,7,1.1387e+09,2.77238e+09,5.46403e+08
78,8,1.42015e+09,7.81197e+08,2.89115e+09
78,9,5.03201e+08,1.96866e+09,2.23627e+09
79,0,5.23456e+08,2.94988e+09,1.60998e+08
79,1,1.59766e+09,2.14783e+08,1.90517e+09
79,2,2.48809e+09,2.65658e+09,1.29242e+09
79,3,2.75949e+09,1.05487e+09,7.90598e+08
79,4,2.35216e+09,2.11366e+09,1.63329e+09
79,5,4.75469e+08,1.76327e+09,1.77192e+09
79,6,4.88081e+08,9.73429e+07,1.67634e+09
79,7,1.13802e+09,2.77203e+09,5.46563e+08
79,8,1.41994e+09,7.81448e+08,2.88987e+09
79,9,5.03825e+08,1.96755e+09,2.23445e+09
80,0,5.24587e+08,2.94921e+09,1.6208e+08
80,1,1.59692e+09,2.15879e+08,1.90544e+09
80,2,2.4871e+09,2.65496e+09,1.29303e+09
80,3,2.75869e+09,1.05542e+09,7.91271e+08
80,4,2.35171e+09,2.11441e+09,1.63226e+09
80,5,4.76438e+08,1.76399e+09,1.77408e+09
80,6,4.89035e+08,9.82933e+07,1.67668e+09
80,7,1.13732e+09,2.77168e+09,5.46725e+08
80,8,1.41972e+09,7.81703e+08,2.88857e+09
80,9,5.04457e+08,1.96642e+09,2.23259e+09
81,0,5.25734e+08,2.94852e+09,1.63175e+08
81,1,1.59616e+09,2.16988e+08,1.90572e+09
81,2,2.4861e+09,2.65332e+09,1.29364e+09
81,3,2.75788e+09,1.05598e+09,7.91954e+08
81,4,2.35126e+09,2.11517e+09,1.63121e+09
81,5,4.7742e+08,1.76472e+09,1.77628e+09
81,6,4.90002e+08,9.92562e+07,1.67702e+09
81,7,1.13662e+09,2.77132e+09,5.46888e+08
81,8,1.4195e+09,7.8196e+08,2.88725e+09
81,9,5.05096e+08,1.96527e+09,2.23071e+09
82,0,5.26896e+08,2.94782e+09,1.64286e+08
82,1,1.5954e+09,2.18112e+08,1.906e+09
82,2,2.48509e+09,2.65166e+09,1.29427e+09
82,3,2.75705e+09,1.05654e+09,7.92645e+08
82,4,2.3508e+09,2.11595e+09,1.63014e+09
82,5,4.78414e+08,1.76547e+09,1.77853e+09
82,6,4.90981e+08,1.00231e+08,1.67736e+09
82,7,1.13591e+09,2.77096e+09,5.47052e+08
82,8,1.41927e+09,7.82221e+08,2.88591e+09
82,9,5.05744e+08,1.96411e+09,2.22879e+09
83,0,5.28074e+08,2.94712e+09,1.65411e+08
83,1,1.59462e+09,2.1925e+08,1.90628e+09
83,2,2.48406e+09,2.64997e+09,1.2949e+09
83,3,2.75622e+09,1.05712e+09,7.93345e+08
83,4,2.35034e+09,2.11674e+09,1.62906e+09
83,5,4.79422e+08,1.76623e+09,1.78081e+09
83,6,4.91973e+08,1.01219e+08,1.67771e+09
83,7,1.13518e+09,2.7706e+09,5.47216e+08
83,8,1.41904e+09,7.82484e+08,2.88455e+09
83,9,5.06399e+08,1.96293e+09,2.22684e+09
84,0,5.29267e+08,2.94641e+09,1.66551e+08
84,1,1.59384e+09,2.20403e+08,1.90657e+09
84,2,2.48302e+09,2.64825e+09,1.29555e+09
84,3,2.75538e+09,1.0577e+09,7.94053e+08
84,4,2.34987e+09,2.11754e+09,1.62796e+09
84,5,4.80443e+08,1.76701e+09,1.78313e+09
84,6,4.92977e+08,1.02219e+08,1.67806e+09
84,7,1.13445e+09,2.77023e+09,5.47382e+08
84,8,1.41881e+09,7.82751e+08,2.88318e+09
84,9,5.07062e+08,1.96173e+09,2.22486e+09
85,0,5.30477e+08,2.94568e+09,1.67706e+08
85,1,1.59305e+09,2.2157e+08,1.90686e+09
85,2,2.48197e+09,2.64651e+09,1.29621e+09
85,3,2.75452e+09,1.05828e+09,7.9477e+08
85,4,2.3494e+09,2.11836e+09,1.62685e+09
85,5,4.81478e+08,1.7678e+09,1.7855e+09
85,6,4.93994e+08,1.03231e+08,1.67842e+09
85,7,1.1337e+09,2.76986e+09,5.47548e+08
85,8,1.41858e+09,7.83021e+08,2.88179e+09
85,9,5.07733e+08,1.96051e+09,2.22284e+09
86,0,5.31702e+08,2.94495e+09,1.68875e+08
86,1,1.59224e+09,2.22751e+08,1.90716e+09
86,2,2.4809e+09,2.64475e+09,1.29687e+09
86,3,2.75366e+09,1.05888e+09,7.95496e+08
86,4,2.34893e+09,2.11919e+09,1.62572e+09
86,5,4.82525e+08,1.76861e+09,1.78791e+09
86,6,4.95024e+08,1.04256e+08,1.67878e+09
86,7,1.13295e+09,2.76949e+09,5.47716e+08
86,8,1.41834e+09,7.83294e+08,2.88039e+09
86,9,5.08412e+08,1.95927e+09,2.22079e+09
87,0,5.32943e+08,2.94421e+09,1.7006e+08
87,1,1.59143e+09,2.23946e+08,1.90745e+09
87,2,2.47982e+09,2.64297e+09,1.29754e+09
87,3,2.75278e+09,1.05948e+09,7.9623e+08
87,4,2.34845e+09,2.12003e+09,1.62458e+09
87,5,4.83586e+08,1.76944e+09,1.79036e+09
87,6,4.96066e+08,1.05294e+08,1.67915e+09
87,7,1.13218e+09,2.76911e+09,5.47883e+08
87,8,1.4181e+09,7.8357e+08,2.87896e+09
87,9,5.09099e+08,1.95801e+09,2.21871e+09
88,0,5.342e+08,2.94346e+09,1.7126e+08
88,1,1.5906e+09,2.25156e+08,1.90776e+09
88,2,2.47872e+09,2.64115e+09,1.29823e+09
88,3,2.7519e+09,1.06009e+09,7.96973e+08
88,4,2.34796e+09,2.12089e+09,1.62342e+09
88,5,4.8466e+08,1.77028e+09,1.79286e+09
88,6,4.97121e+08,1.06344e+08,1.67952e+09
88,7,1.1314e+09,2.76872e+09,5.48052e+08
88,8,1.41786e+09,7.83849e+08,2.87752e+09
88,9,5.09793e+08,1.95674e+09,2.21659e+09
89,0,5.35474e+08,2.9427e+09,1.72474e+08
89,1,1.58977e+09,2.2638e+08,1.90806e+09
89,2,2.47761e+09,2.63932e+09,1.29892e+09
89,3,2.751e+09,1.06071e+09,7.97724e+08
89,4,2.34747e+09,2.12176e+09,1.62225e+09
89,5,4.85747e+08,1.77114e+09,1.79541e+09
89,6,4.98189e+08,1.07406e+08,1.6799e+09
89,7,1.13061e+09,2.76834e+09,5.48221e+08
89,8,1.41762e+09,7.84132e+08,2.87606e+09
89,9,5.10495e+08,1.95544e+09,2.21444e+09
90,0,5.36763e+08,2.94193e+09,1.73704e+08
90,1,1.58893e+09,2.27619e+08,1.90838e+09
90,2,2.47649e+09,2.63746e+09,1.29963e+09
90,3,2.75009e+09,1.06133e+09,7.98484e+08
90,4,2.34698e+09,2.12265e+09,1.62105e+09
90,5,4.86848e+08,1.77201e+09,1.798e+09
90,6,4.9927e+08,1.08481e+08,1.68028e+09
90,7,1.12982e+09,2.76795e+09,5.48391e+08
90,8,1.41737e+09,7.84417e+08,2.87459e+09
90,9,5.11205e+08,1.95413e+09,2.21225e+09
91,0,5.38069e+08,2.94115e+09,1.74949e+08
91,1,1.58807e+09,2.28872e+08,1.90869e+09
91,2,2.47535e+09,2.63557e+09,1.30034e+09
91,3,2.74918e+09,1.06196e+09,7.99253e+08
91,4,2.34648e+09,2.12355e+09,1.61985e+09
91,5,4.87963e+08,1.77291e+09,1.80064e+09
91,6,5.00363e+08,1.09569e+08,1.68066e+09
91,7,1.12901e+09,2.76755e+09,5.48561e+08
91,8,1.41712e+09,7.84706e+08,2.87309e+09
91,9,5.11923e+08,1.95279e+09,2.21002e+09
92,0,5.39391e+08,2.94036e+09,1.7621e+08
92,1,1.58721e+09,2.3014e+08,1.90901e+09
92,2,2.4742e+09,2.63366e+09,1.30107e+09
92,3,2.74825e+09,1.0626e+09,8.00031e+08
92,4,2.34598e+09,2.12447e+09,1.61862e+09
92,5,4.89091e+08,1.77382e+09,1.80333e+09
92,6,5.01469e+08,1.10669e+08,1.68105e+09
92,7,1.12818e+09,2.76716e+09,5.48732e+08
92,8,1.41686e+09,7.84997e+08,2.87158e+09
92,9,5.12649e+08,1.95144e+09,2.20776e+09
93,0,5.40729e+08,2.93956e+09,1.77485e+08
93,1,1.58633e+09,2.31422e+08,1.90933e+09
93,2,2.47304e+09,2.63172e+09,1.30181e+09
93,3,2.74731e+09,1.06325e+09,8.00817e+08
93,4,2.34547e+09,2.1254e+09,1.61738e+09
93,5,4.90233e+08,1.77475e+09,1.80607e+09
93,6,5.02589e+08,1.11782e+08,1.68145e+09
93,7,1.12735e+09,2.76675e+09,5.48903e+08
93,8,1.41661e+09,7.85292e+08,2.87006e+09
93,9,5.13382e+08,1.95006e+09,2.20546e+09
94,0,5.42084e+08,2.93875e+09,1.78776e+08
94,1,1.58545e+09,2.32718e+08,1.90966e+09
94,2,2.47186e+09,2.62976e+09,1.30255e+09
94,3,2.74636e+09,1.0639e+09,8.01612e+08
94,4,2.34496e+09,2.12635e+09,1.61612e+09
94,5,4.91388e+08,1.7757e+09,1.80886e+09
94,6,5.03721e+08,1.12908e+08,1.68185e+09
94,7,1.12651e+09,2.76635e+09,5.49075e+08
94,8,1.41634e+09,7.8559e+08,2.86851e+09
94,9,5.14123e+08,1.94866e+09,2.20312e+09
95,0,5.43456e+08,2.93794e+09,1.80083e+08
95,1,1.58455e+09,2.3403e+08,1.90999e+09
95,2,2.47066e+09,2.62777e+09,1.30331e+09
95,3,2.7454e+09,1.06456e+09,8.02416e+08
95,4,2.34445e+09,2.12731e+09,1.61485e+09
95,5,4.92558e+08,1.77667e+09,1.8117e+09
95,6,5.04866e+08,1.14047e+08,1.68225e+09
95,7,1.12565e+09,2.76594e+09,5.49246e+08
95,8,1.41608e+09,7.85891e+08,2.86695e+09
95,9,5.14871e+08,1.94724e+09,2.20074e+09
96,0,5.44844e+08,2.93711e+09,1.81405e+08
96,1,1.58364e+09,2.35356e+08,1.91032e+09
96,2,2.46946e+09,2.62576e+09,1.30408e+09
96,3,2.74443e+09,1.06523e+09,8.03228e+08
96,4,2.34393e+09,2.12829e+09,1.61355e+09
96,5,4.93741e+08,1.77766e+09,1.8146e+09
96,6,5.06024e+08,1.15198e+08,1.68266e+09
96,7,1.12478e+09,2.76553e+09,5.49418e+08
96,8,1.41581e+09,7.86195e+08,2.86536e+09
96,9,5.15628e+08,1.9458e+09,2.19832e+09
97,0,5.46249e+08,2.93627e+09,1.82743e+08
97,1,1.58273e+09,2.36696e+08,1.91066e+09
97,2,2.46824e+09,2.62372e+09,1.30486e+09
97,3,2.74345e+09,1.0659e+09,8.04049e+08
97,4,2.34341e+09,2.12929e+09,1.61224e+09
97,5,4.94938e+08,1.77867e+09,1.81755e+09
97,6,5.07196e+08,1.16362e+08,1.68308e+09
97,7,1.1239e+09,2.76511e+09,5.4959e+08
97,8,1.41554e+09,7.86503e+08,2.86377e+09
97,9,5.16392e+08,1.94434e+09,2.19586e+09
98,0,5.47671e+08,2.93543e+09,1.84096e+08
98,1,1.5818e+09,2.38052e+08,1.91101e+09
98,2,2.467e+09,2.62165e+09,1.30565e+09
98,3,2.74246e+09,1.06659e+09,8.04879e+08
98,4,2.34288e+09,2.1303e+09,1.61092e+09
98,5,4.9615e+08,1.7797e+09,1.82056e+09
98,6,5.0838e+08,1.17539e+08,1.68349e+09
98,7,1.12301e+09,2.76469e+09,5.49763e+08
98,8,1.41527e+09,7.86813e+08,2.86215e+09
98,9,5.17164e+08,1.94285e+09,2.19335e+09
99,0,5.4911e+08,2.93457e+09,1.85465e+08
99,1,1.58086e+09,2.39422e+08,1.91135e+09
99,2,2.46575e+09,2.61955e+09,1.30645e+09
99,3,2.74146e+09,1.06728e+09,8.05718e+08
99,4,2.34235e+09,2.13133e+09,1.60957e+09
99,5,4.97375e+08,1.78075e+09,1.82363e+09
99,6,5.09577e+08,1.18728e+08,1.68392e+09
99,7,1.12211e+09,2.76427e+09,5.49935e+08
